class,class_id,category_1,category_1_id,category_2,category_2_id,category_3,category_3_id,category_4,category_4_id
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,703,Ventes de produits résiduels,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,704,Travaux,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,705,Etudes,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,706,Prestations de services,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,707,Ventes de marchandises,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7081,Produits des services exploités dans l'intérêt du personnel,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7082,Commissions et courtages,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7083,Locations diverses,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7084,Mise à disposition de personnel facturée,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7085,Ports et frais accessoires facturés,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7086,Bonis sur reprises d'emballages consignés,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7087,Bonifications obtenues des clients et primes sur ventes,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,708,Produits des activités annexes,7088,Autres produits d'activités annexes (cessions d'approvisionnements),,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,,,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7091,Rabais; remises et ristournes accordés sur ventes de produits finis,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7092,Rabais; remises et ristournes accordés sur ventes de produits intermédiaires,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7094,Rabais; remises et ristournes accordés sur travaux,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7095,Rabais; remises et ristournes accordés sur études,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7096,Rabais; remises et ristournes accordés sur prestations de services,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7097,Rabais; remises et ristournes accordés sur ventes de marchandises,,
7,Comptes de produits,70,Ventes de produits fabriqués; prestations de services; marchandises,709,Rabais; remises et ristournes accordés,7098,Rabais; remises et ristournes accordés sur produits des activités annexes,,
7,Comptes de produits,71,Production stockée (ou déstockage),,,,,,
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,,,,
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7133,Variation des en-cours de production de biens,,
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7133,Variation des en-cours de production de biens,71331,Produits en cours
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7133,Variation des en-cours de production de biens,71335,Travaux en cours
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7134,Variation des en-cours de production de services,,
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7134,Variation des en-cours de production de services,71341,Etudes en cours
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7134,Variation des en-cours de production de services,71345,Prestations de services en cours
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7135,Variation des stocks de produits,,
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7135,Variation des stocks de produits,71351,Produits intermédiaires
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7135,Variation des stocks de produits,71355,Produits finis
7,Comptes de produits,71,Production stockée (ou déstockage),713,Variation des stocks des en-cours de production et de produits,7135,Variation des stocks de produits,71358,Produits résiduels
7,Comptes de produits,72,Production immobilisée,,,,,,
7,Comptes de produits,72,Production immobilisée,721,Immobilisations incorporelles,,,,
7,Comptes de produits,72,Production immobilisée,722,Immobilisations corporelles,,,,
7,Comptes de produits,74,Subventions,,,,,,
7,Comptes de produits,74,Subventions,741,Subventions d'exploitation,,,,
7,Comptes de produits,74,Subventions,742,Subventions d'équilibre,,,,
7,Comptes de produits,74,Subventions,747,Quote-part des subventions d'investissement virée au résultat de l'exercice,,,,
7,Comptes de produits,75,Autres produits de gestion courante,,,,,,
7,Comptes de produits,75,Autres produits de gestion courante,751,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques ; droits et valeurs similaires,,,,
7,Comptes de produits,75,Autres produits de gestion courante,751,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques ; droits et valeurs similaires,7511,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques,,
7,Comptes de produits,75,Autres produits de gestion courante,751,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques ; droits et valeurs similaires,7516,Droits d'auteur et de reproduction,,
7,Comptes de produits,75,Autres produits de gestion courante,751,Redevances pour concessions; brevets; licences; marques; procédés; solutions informatiques ; droits et valeurs similaires,7518,Autres droits et valeurs similaires,,
7,Comptes de produits,75,Autres produits de gestion courante,752,Revenus des immeubles non affectés à des activités professionnelles,,,,
7,Comptes de produits,75,Autres produits de gestion courante,753,Rémunérations de l'activité des administrateurs et des gérants,,,,
7,Comptes de produits,75,Autres produits de gestion courante,754,Ristournes perçues des coopératives provenant des excédents,,,,
7,Comptes de produits,75,Autres produits de gestion courante,755,Quote-parts de résultat sur opérations faites en commun,,,,
7,Comptes de produits,75,Autres produits de gestion courante,755,Quote-parts de résultat sur opérations faites en commun,7551,Quote-part de perte transférée - comptabilité du gérant,,
7,Comptes de produits,75,Autres produits de gestion courante,755,Quote-parts de résultat sur opérations faites en commun,7555,Quote-part de bénéfice attribuée - comptabilité des associés non-gérants,,
7,Comptes de produits,75,Autres produits de gestion courante,756,Gains de change sur créances et dettes commerciales,,,,
7,Comptes de produits,75,Autres produits de gestion courante,757,Produits des cessions d'immobilisations incorporelles et corporelles,,,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,,,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7581,Dédits et pénalités perçus sur achats et ventes,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7582,Libéralités reçues,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7583,Rentrées sur créances amorties,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7584,Dégrèvements d'impôts autres qu'impôts sur les bénéfices,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7585,Bonis provenant de clauses d'indexation,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7586,Lots,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7587,Indemnités d'assurance,,
7,Comptes de produits,75,Autres produits de gestion courante,758,Indemnités et autres produits,7588,Opérations de constitution ou liquidation des fiducies,,
7,Comptes de produits,76,Produits financiers,,,,,,
7,Comptes de produits,76,Produits financiers,761,Produits de participations,,,,
7,Comptes de produits,76,Produits financiers,761,Produits de participations,7611,Revenus des titres de participation,,
7,Comptes de produits,76,Produits financiers,761,Produits de participations,7612,Produits de la fiducie; résultat de la période,,
7,Comptes de produits,76,Produits financiers,761,Produits de participations,7616,Revenus sur autres formes de participation,,
7,Comptes de produits,76,Produits financiers,761,Produits de participations,7617,Revenus des créances rattachées à des participations,,
7,Comptes de produits,76,Produits financiers,762,Produits des autres immobilisations financières,,,,
7,Comptes de produits,76,Produits financiers,762,Produits des autres immobilisations financières,7621,Revenus des titres immobilisés,,
7,Comptes de produits,76,Produits financiers,762,Produits des autres immobilisations financières,7626,Revenus des prêts,,
7,Comptes de produits,76,Produits financiers,762,Produits des autres immobilisations financières,7627,Revenus des créances immobilisées,,
7,Comptes de produits,76,Produits financiers,763,Revenus des autres créances,,,,
7,Comptes de produits,76,Produits financiers,763,Revenus des autres créances,7631,Revenus des créances commerciales,,
7,Comptes de produits,76,Produits financiers,763,Revenus des autres créances,7638,Revenus des créances diverses,,
7,Comptes de produits,76,Produits financiers,764,Revenus des valeurs mobilières de placement,,,,
7,Comptes de produits,76,Produits financiers,765,Escomptes obtenus,,,,
7,Comptes de produits,76,Produits financiers,766,Gains de change financiers,,,,
7,Comptes de produits,76,Produits financiers,767,Produits sur cession d'éléments financiers,,,,
7,Comptes de produits,76,Produits financiers,767,Produits sur cession d'éléments financiers,7671,Produits des cessions d'immobilisations financières,,
7,Comptes de produits,76,Produits financiers,767,Produits sur cession d'éléments financiers,7672,Produits nets sur cessions de titres immobilisés de l'activité de portefeuille,,
7,Comptes de produits,76,Produits financiers,767,Produits sur cession d'éléments financiers,7673,Produits nets sur cessions de valeurs mobilières de placement,,
7,Comptes de produits,76,Produits financiers,767,Produits sur cession d'éléments financiers,7674,Produits nets sur cessions de jetons,,
7,Comptes de produits,76,Produits financiers,768,Autres produits financiers,,,,
7,Comptes de produits,76,Produits financiers,768,Autres produits financiers,7683,Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même,,
7,Comptes de produits,77,Produits exceptionnels,,,,,,
7,Comptes de produits,77,Produits exceptionnels,772,(Compte à la disposition des entités pour enregistrer; en cours d'exercice; les produits sur exercices antérieurs),,,,
7,Comptes de produits,77,Produits exceptionnels,778,Autres produits exceptionnels,,,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,,,,,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),,,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7811,Reprises sur amortissements des immobilisations incorporelles et corporelles,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7811,Reprises sur amortissements des immobilisations incorporelles et corporelles,78111,Immobilisations incorporelles
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7811,Reprises sur amortissements des immobilisations incorporelles et corporelles,78112,Immobilisations corporelles
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7815,Reprises sur provisions d'exploitation,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7816,Reprises sur dépréciations des immobilisations incorporelles et corporelles,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7816,Reprises sur dépréciations des immobilisations incorporelles et corporelles,78161,Immobilisations incorporelles
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7816,Reprises sur dépréciations des immobilisations incorporelles et corporelles,78162,Immobilisations corporelles
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7817,Reprises sur dépréciations des actifs circulants,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7817,Reprises sur dépréciations des actifs circulants,78173,Stocks et en-cours
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,781,Reprises sur amortissements; dépréciations et provisions (à inscrire dans les produits d'exploitation),7817,Reprises sur dépréciations des actifs circulants,78174,Créances
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,786,Reprises sur dépréciations et provisions (à inscrire dans les produits financiers),,,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,786,Reprises sur dépréciations et provisions (à inscrire dans les produits financiers),7865,Reprises sur provisions financières,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,786,Reprises sur dépréciations et provisions (à inscrire dans les produits financiers),7866,Reprises sur dépréciations des éléments financiers,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,786,Reprises sur dépréciations et provisions (à inscrire dans les produits financiers),7866,Reprises sur dépréciations des éléments financiers,78662,Immobilisations financières
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,786,Reprises sur dépréciations et provisions (à inscrire dans les produits financiers),7866,Reprises sur dépréciations des éléments financiers,78665,Valeurs mobilières de placement
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),,,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),7872,Reprises sur provisions réglementées (immobilisations),,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),7872,Reprises sur provisions réglementées (immobilisations),78725,Amortissements dérogatoires
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),7873,Reprises sur provisions réglementées (stocks),,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),7874,Reprises sur autres provisions réglementées,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),7875,Reprises sur provisions exceptionnelles,,
7,Comptes de produits,78,Reprises sur amortissements; dépréciations et provisions,787,Reprises sur provisions et dépréciations (à inscrire dans les produits exceptionnels),7876,Reprises sur dépréciations exceptionnelles,,
